user_id	item_id	time
21423	6215	1351036800
21727	2816	1351036800
22148	3843	1351036800
22319	1557	1351036800
22319	5704	1351036800
22321	3338	1351036800
23010	3683	1351036800
23431	6062	1351036800
23513	5664	1351036800
23535	5554	1351036800
23893	5554	1351036800
23893	6018	1351036800
23986	940	1351036800
24125	4156	1351036800
24125	5978	1351036800
24322	6017	1351036800
24373	1078	1351036800
24373	3036	1351036800
24714	5912	1351036800
24948	5974	1351036800
24948	6054	1351036800
25540	3080	1351036800
25703	2829	1351036800
25703	5526	1351036800
25703	5921	1351036800
25703	7971	1351036800
26392	3007	1351036800
27069	6026	1351036800
27749	1198	1351036800
27749	3504	1351036800
27749	3795	1351036800
27749	3817	1351036800
7	2864	1351123200
61	1444	1351123200
61	4709	1351123200
1056	5666	1351123200
1606	4778	1351123200
2115	3749	1351123200
2481	5445	1351123200
2636	4423	1351123200
2938	5916	1351123200
3021	2630	1351123200
3516	1000	1351123200
3579	4933	1351123200
3935	3192	1351123200
4036	2645	1351123200
4061	4031	1351123200
4714	1684	1351123200
4974	4220	1351123200
4974	4423	1351123200
4974	5071	1351123200
5209	1444	1351123200
5432	6026	1351123200
5853	1577	1351123200
6128	4933	1351123200
6477	5912	1351123200
6693	3798	1351123200
6693	4626	1351123200
6693	5065	1351123200
6749	5822	1351123200
7020	4883	1351123200
8037	3332	1351123200
8037	4423	1351123200
8161	5354	1351123200
8366	1761	1351123200
8381	5110	1351123200
8559	1444	1351123200
8680	2848	1351123200
8938	5972	1351123200
10124	3006	1351123200
10410	5217	1351123200
10639	5169	1351123200
10761	4032	1351123200
11129	3257	1351123200
11294	1982	1351123200
11687	6231	1351123200
12168	3345	1351123200
12224	4323	1351123200
12364	4679	1351123200
12364	5311	1351123200
12820	4404	1351123200
12939	1905	1351123200
12939	1906	1351123200
13163	4310	1351123200
13163	4319	1351123200
13331	6466	1351123200
13492	4778	1351123200
13578	1761	1351123200
13685	326	1351123200
13685	850	1351123200
13743	5732	1351123200
14034	3295	1351123200
15708	5915	1351123200
15853	5045	1351123200
15887	2488	1351123200
16050	5217	1351123200
16050	6084	1351123200
16224	101	1351123200
16224	3757	1351123200
16768	6203	1351123200
16929	705	1351123200
16968	5978	1351123200
17031	3881	1351123200
17129	5432	1351123200
17129	5974	1351123200
17322	2230	1351123200
17658	4956	1351123200
17706	2575	1351123200
18068	4956	1351123200
18117	2955	1351123200
18722	4765	1351123200
18901	984	1351123200
18901	5912	1351123200
19341	5915	1351123200
19351	5672	1351123200
19452	4666	1351123200
19861	6050	1351123200
20101	4423	1351123200
20441	1444	1351123200
20710	2718	1351123200
21332	5602	1351123200
21544	1848	1351123200
22118	6018	1351123200
22139	4630	1351123200
22943	4718	1351123200
23192	1560	1351123200
23192	1635	1351123200
23338	5858	1351123200
23343	5809	1351123200
23535	544	1351123200
24334	4323	1351123200
24645	5554	1351123200
24645	6018	1351123200
24830	5887	1351123200
24948	6076	1351123200
26059	2351	1351123200
26059	3666	1351123200
26059	4304	1351123200
26059	9791	1351123200
26060	3322	1351123200
26070	5150	1351123200
26725	5304	1351123200
26938	6309	1351123200
27191	5602	1351123200
27191	6062	1351123200
27296	4721	1351123200
27614	4082	1351123200
218	1155	1351209600
218	6319	1351209600
218	6369	1351209600
427	3171	1351209600
1404	6587	1351209600
1583	4063	1351209600
1815	3046	1351209600
2098	5242	1351209600
2641	4618	1351209600
3210	3432	1351209600
3341	1557	1351209600
3341	3631	1351209600
3579	343	1351209600
3943	1641	1351209600
4694	4275	1351209600
4709	6239	1351209600
4827	3941	1351209600
4860	4826	1351209600
4937	5516	1351209600
5502	563	1351209600
5581	997	1351209600
5625	1601	1351209600
6011	5783	1351209600
6023	2778	1351209600
7531	4086	1351209600
7992	5118	1351209600
7992	5334	1351209600
8309	6160	1351209600
8501	5732	1351209600
8725	2148	1351209600
9191	4114	1351209600
9415	5602	1351209600
9575	4972	1351209600
9815	4542	1351209600
11374	916	1351209600
11374	2010	1351209600
11632	4503	1351209600
12554	5432	1351209600
12773	983	1351209600
12830	6448	1351209600
13061	4230	1351209600
13417	3314	1351209600
13513	5912	1351209600
13579	4984	1351209600
13948	326	1351209600
14199	3230	1351209600
14581	6371	1351209600
14581	6587	1351209600
14712	6026	1351209600
14933	3464	1351209600
14933	4541	1351209600
15008	4334	1351209600
15092	4956	1351209600
15092	5978	1351209600
15379	4423	1351209600
15464	117	1351209600
16071	1144	1351209600
16650	4947	1351209600
16728	3045	1351209600
17556	4863	1351209600
17574	5874	1351209600
18125	5957	1351209600
18258	4220	1351209600
19448	6054	1351209600
19930	4613	1351209600
21110	4638	1351209600
21346	3802	1351209600
21412	5279	1351209600
21544	2746	1351209600
22718	4897	1351209600
22718	5601	1351209600
22718	6047	1351209600
22740	5982	1351209600
23332	2249	1351209600
23332	2818	1351209600
23672	1444	1351209600
24000	1265	1351209600
24000	5424	1351209600
25248	502	1351209600
25735	6089	1351209600
26059	168	1351209600
26592	5661	1351209600
26736	2774	1351209600
27033	5917	1351209600
27033	5958	1351209600
27536	3892	1351209600
27536	4592	1351209600
27536	4593	1351209600
27536	4594	1351209600
27536	5460	1351209600
27763	5704	1351209600
126	1444	1351296000
1925	5695	1351296000
2284	6160	1351296000
2462	4494	1351296000
2504	5280	1351296000
3341	2056	1351296000
3389	5721	1351296000
3468	5641	1351296000
4032	5298	1351296000
4301	5622	1351296000
4957	5712	1351296000
5587	5334	1351296000
5587	5335	1351296000
5866	4447	1351296000
6023	3302	1351296000
7238	3214	1351296000
7238	3246	1351296000
7405	2782	1351296000
7405	5917	1351296000
7405	6193	1351296000
7457	2791	1351296000
7739	6066	1351296000
8684	1418	1351296000
8711	3975	1351296000
8711	4977	1351296000
9293	2930	1351296000
10808	4959	1351296000
10858	4960	1351296000
11239	3885	1351296000
11931	4296	1351296000
12133	2952	1351296000
12133	6135	1351296000
12133	6136	1351296000
12364	4757	1351296000
12684	4833	1351296000
13892	6103	1351296000
14577	3433	1351296000
14577	4159	1351296000
15357	6162	1351296000
15524	6135	1351296000
17332	2169	1351296000
18305	4218	1351296000
19806	6075	1351296000
19839	3941	1351296000
20956	5549	1351296000
20956	6135	1351296000
20956	6242	1351296000
21933	6126	1351296000
22106	3683	1351296000
22282	6309	1351296000
22845	6075	1351296000
23596	1444	1351296000
25045	6390	1351296000
25199	5915	1351296000
25493	654	1351296000
25540	2375	1351296000
25679	2669	1351296000
25679	3309	1351296000
25679	3538	1351296000
25978	5099	1351296000
26070	579	1351296000
26703	6215	1351296000
26798	556	1351296000
1297	6138	1351382400
1565	5437	1351382400
1565	5582	1351382400
2601	44	1351382400
2601	531	1351382400
3384	582	1351382400
3507	1712	1351382400
3507	2078	1351382400
6546	2163	1351382400
7369	6075	1351382400
8407	2316	1351382400
8424	2653	1351382400
8734	2150	1351382400
8734	2247	1351382400
8734	2997	1351382400
10022	556	1351382400
10448	6062	1351382400
10767	3859	1351382400
11126	2726	1351382400
11192	4033	1351382400
11635	2371	1351382400
13456	2818	1351382400
13456	3045	1351382400
13691	4940	1351382400
13691	4953	1351382400
14558	638	1351382400
14558	5060	1351382400
14558	5068	1351382400
14558	5207	1351382400
14588	5693	1351382400
14821	3968	1351382400
15583	5203	1351382400
16780	5976	1351382400
18592	5915	1351382400
19806	5858	1351382400
19889	3525	1351382400
19889	4063	1351382400
19982	3545	1351382400
20065	5071	1351382400
20298	4637	1351382400
20572	2778	1351382400
20572	3443	1351382400
20572	4541	1351382400
20902	4664	1351382400
21106	2653	1351382400
21259	5034	1351382400
22371	4844	1351382400
22575	1398	1351382400
22998	1293	1351382400
23383	5217	1351382400
23526	2094	1351382400
23810	4526	1351382400
24217	6026	1351382400
24435	2706	1351382400
24848	1487	1351382400
24848	2040	1351382400
24848	2901	1351382400
24848	4820	1351382400
24848	4861	1351382400
25010	5006	1351382400
25204	250	1351382400
25770	3006	1351382400
27003	2459	1351382400
27003	4121	1351382400
27003	6061	1351382400
126	5418	1351468800
183	1978	1351468800
191	4220	1351468800
1027	4484	1351468800
1237	4774	1351468800
1237	4924	1351468800
2009	6537	1351468800
2546	3341	1351468800
4453	6210	1351468800
4744	5951	1351468800
4863	2056	1351468800
4863	3104	1351468800
4915	3334	1351468800
5148	4954	1351468800
5404	2241	1351468800
5404	2868	1351468800
5782	5917	1351468800
5782	6509	1351468800
5810	1258	1351468800
5987	1663	1351468800
6298	5934	1351468800
6331	6304	1351468800
7433	1456	1351468800
7433	3139	1351468800
7433	3349	1351468800
7490	1166	1351468800
7490	4402	1351468800
7514	654	1351468800
8353	5915	1351468800
8492	3360	1351468800
8814	2442	1351468800
9141	638	1351468800
10022	6320	1351468800
10451	2384	1351468800
10451	2385	1351468800
10451	3235	1351468800
10468	1927	1351468800
11068	2284	1351468800
11393	4799	1351468800
11596	5452	1351468800
11738	2166	1351468800
11754	1197	1351468800
12801	1126	1351468800
12801	1198	1351468800
12801	1601	1351468800
12801	1732	1351468800
12801	2037	1351468800
12801	2160	1351468800
13095	3035	1351468800
13095	4765	1351468800
13215	3965	1351468800
13415	6017	1351468800
13452	5671	1351468800
13744	2992	1351468800
13957	3157	1351468800
13971	1404	1351468800
15180	1790	1351468800
15180	3295	1351468800
15345	4677	1351468800
16158	4381	1351468800
16434	6203	1351468800
16473	6242	1351468800
17549	5836	1351468800
17885	2824	1351468800
17885	3504	1351468800
17885	5455	1351468800
17921	5154	1351468800
18273	5293	1351468800
18445	4423	1351468800
19445	4555	1351468800
19508	2056	1351468800
19508	3102	1351468800
19809	3802	1351468800
19863	6641	1351468800
20277	3364	1351468800
20361	2709	1351468800
21025	2193	1351468800
21072	5602	1351468800
21536	5810	1351468800
21569	5874	1351468800
21634	4002	1351468800
22001	5068	1351468800
22111	3341	1351468800
22313	225	1351468800
23540	1444	1351468800
24039	1207	1351468800
24039	1237	1351468800
24039	3695	1351468800
24039	3696	1351468800
24716	2513	1351468800
24716	4996	1351468800
24932	5207	1351468800
25676	6206	1351468800
26256	2786	1351468800
39	779	1351555200
39	2728	1351555200
1098	3171	1351555200
1237	4147	1351555200
1664	1322	1351555200
2750	3420	1351555200
2942	6511	1351555200
3366	4760	1351555200
3752	4939	1351555200
4280	3598	1351555200
4490	3585	1351555200
5139	725	1351555200
5291	5976	1351555200
9604	6034	1351555200
10004	6054	1351555200
10863	6050	1351555200
11302	4378	1351555200
11393	4971	1351555200
12544	5976	1351555200
13928	1979	1351555200
13979	733	1351555200
13979	1493	1351555200
14382	5345	1351555200
15170	2992	1351555200
15698	6832	1351555200
15768	3518	1351555200
15849	5916	1351555200
17299	3218	1351555200
17374	5184	1351555200
17719	1570	1351555200
18105	3341	1351555200
18254	326	1351555200
18254	4984	1351555200
18273	5347	1351555200
18286	982	1351555200
18320	5554	1351555200
19398	5952	1351555200
19881	6103	1351555200
19897	5975	1351555200
20101	5068	1351555200
20172	1482	1351555200
20744	4936	1351555200
21265	6390	1351555200
21486	2706	1351555200
21682	3481	1351555200
21789	5153	1351555200
21789	5171	1351555200
21789	5341	1351555200
21886	3341	1351555200
22122	1207	1351555200
22122	2618	1351555200
22252	4960	1351555200
22391	6161	1351555200
22522	6832	1351555200
23069	2873	1351555200
23210	5497	1351555200
23539	850	1351555200
23539	1472	1351555200
23631	3362	1351555200
23713	4095	1351555200
24016	4975	1351555200
24048	5394	1351555200
25364	3437	1351555200
26855	4358	1351555200
657	2891	1351641600
657	9672	1351641600
1042	6026	1351641600
1440	4729	1351641600
1685	4432	1351641600
2129	4586	1351641600
3333	4729	1351641600
3366	6466	1351641600
3704	862	1351641600
3986	6077	1351641600
5739	5555	1351641600
6609	5917	1351641600
6609	6151	1351641600
6700	4447	1351641600
7248	5008	1351641600
7597	3885	1351641600
7597	4939	1351641600
7597	4971	1351641600
7606	1653	1351641600
7980	1434	1351641600
8002	4984	1351641600
8212	3315	1351641600
8250	3648	1351641600
8860	5690	1351641600
8860	5735	1351641600
9329	3541	1351641600
9329	3783	1351641600
9329	5687	1351641600
9633	5915	1351641600
9740	3682	1351641600
11258	5555	1351641600
11319	5415	1351641600
11501	290	1351641600
11501	879	1351641600
11834	5555	1351641600
12122	1309	1351641600
12122	2824	1351641600
12366	5977	1351641600
12560	4933	1351641600
12644	4220	1351641600
12769	3648	1351641600
12990	5153	1351641600
13159	5055	1351641600
14799	6160	1351641600
14931	3884	1351641600
14937	4220	1351641600
15648	4451	1351641600
15654	4534	1351641600
18502	1322	1351641600
18793	5978	1351641600
19237	1973	1351641600
19295	1464	1351641600
19295	2416	1351641600
19295	2771	1351641600
19572	6337	1351641600
19575	3341	1351641600
20143	2791	1351641600
20529	6657	1351641600
20529	6728	1351641600
20690	4063	1351641600
20690	4896	1351641600
21423	5957	1351641600
21536	6509	1351641600
22046	3558	1351641600
22046	4596	1351641600
22098	5874	1351641600
22788	5999	1351641600
23126	6260	1351641600
23210	6196	1351641600
23273	5975	1351641600
23612	4316	1351641600
24330	5289	1351641600
24369	6026	1351641600
24717	5144	1351641600
24717	5331	1351641600
24895	831	1351641600
24895	1282	1351641600
24895	1875	1351641600
24895	5968	1351641600
24917	5113	1351641600
24948	5921	1351641600
24948	5951	1351641600
25318	5874	1351641600
25538	3532	1351641600
25538	4933	1351641600
25845	5978	1351641600
26180	1102	1351641600
27602	3265	1351641600
27602	3782	1351641600
27602	5543	1351641600
27602	6076	1351641600
27830	3683	1351641600
472	4663	1351728000
789	596	1351728000
963	6296	1351728000
997	666	1351728000
997	5562	1351728000
2617	3088	1351728000
2813	6075	1351728000
2942	5959	1351728000
2994	2069	1351728000
3116	5874	1351728000
3172	5154	1351728000
3579	6728	1351728000
3838	5068	1351728000
4061	4729	1351728000
4111	1848	1351728000
4236	343	1351728000
4427	638	1351728000
4749	4684	1351728000
4749	5560	1351728000
4897	5898	1351728000
5014	4670	1351728000
5112	5230	1351728000
6337	1790	1351728000
6362	772	1351728000
6695	5455	1351728000
6729	3842	1351728000
6729	4447	1351728000
6818	5602	1351728000
7119	4303	1351728000
7340	2092	1351728000
7499	4335	1351728000
7523	6376	1351728000
7937	2057	1351728000
7937	4199	1351728000
8588	5325	1351728000
8827	6026	1351728000
9124	4426	1351728000
9946	1164	1351728000
10517	474	1351728000
10859	1002	1351728000
10957	5746	1351728000
11142	3452	1351728000
11162	5978	1351728000
11765	5989	1351728000
11899	3808	1351728000
11909	3409	1351728000
11911	2836	1351728000
12047	5789	1351728000
12047	5858	1351728000
12053	4222	1351728000
12053	5555	1351728000
12063	867	1351728000
12913	1422	1351728000
13211	5356	1351728000
13582	5278	1351728000
13620	2895	1351728000
14239	3992	1351728000
14907	5602	1351728000
14907	6160	1351728000
16058	5915	1351728000
16515	596	1351728000
16515	3307	1351728000
16840	6178	1351728000
16840	6333	1351728000
17058	5712	1351728000
17283	1827	1351728000
17348	1056	1351728000
17825	5874	1351728000
18034	6556	1351728000
18269	3218	1351728000
18357	1186	1351728000
19821	4959	1351728000
20200	6026	1351728000
20435	1369	1351728000
21123	2657	1351728000
21186	5905	1351728000
21270	5287	1351728000
21539	5957	1351728000
22282	6135	1351728000
22330	1345	1351728000
23592	6537	1351728000
23685	4299	1351728000
24251	5722	1351728000
24268	4929	1351728000
25179	4347	1351728000
25342	3088	1351728000
25342	3089	1351728000
25353	5888	1351728000
25633	946	1351728000
27398	2169	1351728000
27854	4597	1351728000
7	3102	1351814400
61	6657	1351814400
633	5440	1351814400
894	2582	1351814400
894	4423	1351814400
1013	5917	1351814400
1745	6657	1351814400
1896	5355	1351814400
2951	5554	1351814400
3105	6641	1351814400
3453	6203	1351814400
3463	4729	1351814400
3684	3652	1351814400
3757	2180	1351814400
3757	5951	1351814400
4111	5694	1351814400
5227	4447	1351814400
6033	1261	1351814400
6033	1273	1351814400
6555	2597	1351814400
6759	250	1351814400
8802	5974	1351814400
8802	6161	1351814400
9159	4063	1351814400
9167	6435	1351814400
9167	6449	1351814400
9330	4195	1351814400
9696	2374	1351814400
9721	5695	1351814400
10018	2377	1351814400
10018	4533	1351814400
10018	4687	1351814400
10018	4960	1351814400
10018	6070	1351814400
10349	3102	1351814400
10349	5455	1351814400
10869	4973	1351814400
10869	4974	1351814400
10869	5487	1351814400
10869	5530	1351814400
11354	1577	1351814400
11354	3102	1351814400
11975	5209	1351814400
12220	1345	1351814400
12328	6466	1351814400
12591	5155	1351814400
13979	343	1351814400
14446	2166	1351814400
14572	2111	1351814400
14693	250	1351814400
14860	5994	1351814400
15117	326	1351814400
15364	579	1351814400
16003	2045	1351814400
16132	5367	1351814400
16473	6521	1351814400
16553	5671	1351814400
16881	1861	1351814400
16881	4634	1351814400
16881	5874	1351814400
17487	5035	1351814400
18602	3709	1351814400
18602	4140	1351814400
18609	6362	1351814400
18684	4535	1351814400
19298	3892	1351814400
19298	5693	1351814400
19298	5704	1351814400
19298	5823	1351814400
19298	6101	1351814400
19316	4178	1351814400
19316	6657	1351814400
21345	3652	1351814400
21423	6221	1351814400
22085	3812	1351814400
22085	6657	1351814400
22417	4933	1351814400
22535	5972	1351814400
23010	5806	1351814400
23520	4220	1351814400
23550	3347	1351814400
23746	6570	1351814400
24599	1016	1351814400
24779	5958	1351814400
24787	3782	1351814400
24964	2845	1351814400
25330	4883	1351814400
25510	779	1351814400
25569	6089	1351814400
25807	1385	1351814400
26711	6657	1351814400
27710	5207	1351814400
114	3510	1351900800
154	5695	1351900800
154	5961	1351900800
158	5602	1351900800
158	6120	1351900800
350	6163	1351900800
763	5978	1351900800
1066	5968	1351900800
1963	5915	1351900800
2091	4073	1351900800
2623	4250	1351900800
2947	4948	1351900800
3506	418	1351900800
3506	2718	1351900800
3658	1557	1351900800
4014	5960	1351900800
5358	2516	1351900800
5358	2638	1351900800
5358	3953	1351900800
5358	4838	1351900800
5520	6313	1351900800
6335	3421	1351900800
6588	4883	1351900800
6664	4292	1351900800
7334	3157	1351900800
8095	4892	1351900800
8095	5087	1351900800
9537	6641	1351900800
9687	5101	1351900800
9888	5858	1351900800
9888	6259	1351900800
11479	2371	1351900800
12372	3812	1351900800
12769	4432	1351900800
12945	5055	1351900800
12945	5068	1351900800
12955	4866	1351900800
13390	4448	1351900800
14583	1959	1351900800
14874	4275	1351900800
14874	5259	1351900800
15032	2118	1351900800
15032	2276	1351900800
15242	5963	1351900800
15242	6150	1351900800
15426	5785	1351900800
16924	5975	1351900800
17966	5242	1351900800
19184	6556	1351900800
19571	2232	1351900800
20441	4933	1351900800
20441	6657	1351900800
21167	6656	1351900800
21229	1388	1351900800
21585	5158	1351900800
22770	5999	1351900800
23533	4231	1351900800
23596	561	1351900800
24316	4721	1351900800
26322	5101	1351900800
26758	2181	1351900800
26830	2936	1351900800
26830	2974	1351900800
27549	747	1351900800
27791	2443	1351900800
27791	4960	1351900800
126	4933	1351987200
126	6657	1351987200
183	2168	1351987200
228	5858	1351987200
296	2753	1351987200
480	2689	1351987200
1128	2645	1351987200
2502	4800	1351987200
2502	5516	1351987200
2650	5394	1351987200
3062	3533	1351987200
3062	4423	1351987200
3062	4882	1351987200
3062	5150	1351987200
3605	4081	1351987200
3654	878	1351987200
3801	3989	1351987200
4957	6641	1351987200
5486	3103	1351987200
6485	714	1351987200
6485	730	1351987200
7450	1971	1351987200
7741	250	1351987200
7741	4310	1351987200
8582	5974	1351987200
8905	4975	1351987200
8905	5125	1351987200
8938	5912	1351987200
9255	4872	1351987200
9481	4466	1351987200
9681	5212	1351987200
10113	3803	1351987200
10513	930	1351987200
10513	3353	1351987200
10513	4722	1351987200
11095	390	1351987200
11425	3341	1351987200
11523	4776	1351987200
11523	5186	1351987200
12133	2525	1351987200
12356	343	1351987200
12356	2301	1351987200
12563	3629	1351987200
12563	6657	1351987200
13311	3596	1351987200
14320	6163	1351987200
14472	4219	1351987200
14650	4939	1351987200
15147	2489	1351987200
15147	4068	1351987200
15209	5687	1351987200
15363	1967	1351987200
16924	6172	1351987200
17272	6136	1351987200
17291	6339	1351987200
18092	4706	1351987200
18393	1145	1351987200
18393	2824	1351987200
18652	3889	1351987200
19022	1959	1351987200
19691	1959	1351987200
19705	3465	1351987200
19821	5180	1351987200
19855	6592	1351987200
20397	4939	1351987200
20725	1842	1351987200
20747	4367	1351987200
20819	52	1351987200
21145	6657	1351987200
21145	6728	1351987200
21487	2382	1351987200
21707	1902	1351987200
21707	5921	1351987200
23383	2629	1351987200
23383	2813	1351987200
23383	3035	1351987200
23383	3211	1351987200
23383	3464	1351987200
23383	5715	1351987200
23436	2369	1351987200
23688	4050	1351987200
24118	5353	1351987200
24521	5273	1351987200
24566	4307	1351987200
27034	6449	1351987200
512	5373	1352073600
1298	5141	1352073600
1685	6657	1352073600
1727	5695	1352073600
2293	3218	1352073600
2536	547	1352073600
2536	1015	1352073600
2617	1810	1352073600
2966	5067	1352073600
3041	5912	1352073600
3280	5916	1352073600
3817	6657	1352073600
5005	5152	1352073600
5209	6657	1352073600
5669	1211	1352073600
5669	2516	1352073600
5669	3573	1352073600
5669	4068	1352073600
6146	1293	1352073600
6736	5562	1352073600
7366	4569	1352073600
7419	222	1352073600
7608	5978	1352073600
7985	5407	1352073600
8003	5974	1352073600
8109	2188	1352073600
8109	3327	1352073600
8109	4419	1352073600
9664	5555	1352073600
11443	2840	1352073600
11473	7971	1352073600
11798	5693	1352073600
11999	5549	1352073600
12042	5185	1352073600
12395	1689	1352073600
12631	2785	1352073600
12664	5959	1352073600
13921	4637	1352073600
13989	5968	1352073600
13989	6226	1352073600
14785	3327	1352073600
14785	3814	1352073600
14785	4177	1352073600
14785	4335	1352073600
14785	4663	1352073600
14785	5021	1352073600
14885	5327	1352073600
15469	5858	1352073600
15658	2467	1352073600
15868	5982	1352073600
16122	3858	1352073600
16122	5752	1352073600
16529	2713	1352073600
16745	5122	1352073600
17131	4051	1352073600
17650	6657	1352073600
17822	1211	1352073600
17822	1427	1352073600
17822	2679	1352073600
18021	3612	1352073600
18038	3298	1352073600
18085	2569	1352073600
19579	1646	1352073600
19579	3045	1352073600
19579	3759	1352073600
19871	1829	1352073600
20469	326	1352073600
20469	6657	1352073600
21001	5554	1352073600
22074	5100	1352073600
22074	5101	1352073600
22074	5183	1352073600
22421	6641	1352073600
22753	2361	1352073600
22988	4600	1352073600
23564	2370	1352073600
23692	1092	1352073600
23876	1444	1352073600
23876	4582	1352073600
24491	5711	1352073600
24558	2772	1352073600
24558	9276	1352073600
26083	4451	1352073600
26529	3965	1352073600
26631	3712	1352073600
26814	5047	1352073600
26814	5082	1352073600
26814	5378	1352073600
26967	6066	1352073600
27006	6026	1352073600
27101	1510	1352073600
27641	6162	1352073600
218	6123	1352160000
1084	6657	1352160000
1284	6800	1352160000
3041	6641	1352160000
3046	4378	1352160000
3087	1198	1352160000
3087	2679	1352160000
3204	5229	1352160000
3993	1046	1352160000
3993	1062	1352160000
4076	1097	1352160000
4076	4939	1352160000
4386	5185	1352160000
4386	5539	1352160000
4741	1864	1352160000
4845	6135	1352160000
4903	2092	1352160000
5198	2125	1352160000
6111	6222	1352160000
6187	1761	1352160000
6259	3452	1352160000
6281	5897	1352160000
6281	5898	1352160000
6943	5670	1352160000
7142	5912	1352160000
7202	4984	1352160000
8032	3683	1352160000
9842	5974	1352160000
10537	2558	1352160000
10537	2653	1352160000
11302	3080	1352160000
11857	5974	1352160000
12684	5723	1352160000
13001	4645	1352160000
13095	2921	1352160000
13095	3779	1352160000
13429	5911	1352160000
13802	5101	1352160000
14766	4426	1352160000
15311	4605	1352160000
15450	2774	1352160000
15748	1221	1352160000
15872	960	1352160000
15872	1444	1352160000
15872	3629	1352160000
16259	6242	1352160000
16614	4225	1352160000
16728	6785	1352160000
17272	5108	1352160000
17291	6242	1352160000
17410	4377	1352160000
17888	419	1352160000
17888	923	1352160000
17888	1155	1352160000
17888	3408	1352160000
18345	4220	1352160000
18345	4222	1352160000
19529	4962	1352160000
19529	5298	1352160000
19681	198	1352160000
19681	435	1352160000
19689	5555	1352160000
19691	4173	1352160000
20065	997	1352160000
20543	4684	1352160000
20648	1167	1352160000
20832	6075	1352160000
21265	6120	1352160000
21458	4940	1352160000
21467	6835	1352160000
21611	4148	1352160000
21642	5618	1352160000
21689	5089	1352160000
21788	1640	1352160000
24448	4148	1352160000
25405	6075	1352160000
25424	6303	1352160000
25424	6521	1352160000
25493	6728	1352160000
26677	5905	1352160000
26677	5916	1352160000
26804	3196	1352160000
26978	3157	1352160000
27845	5237	1352160000
261	5718	1352246400
393	5976	1352246400
2311	1491	1352246400
2311	2606	1352246400
2311	2942	1352246400
2366	3617	1352246400
2715	3202	1352246400
2715	4219	1352246400
2868	2356	1352246400
2868	5718	1352246400
2868	5897	1352246400
2943	4971	1352246400
3684	3876	1352246400
3901	1342	1352246400
4027	4420	1352246400
4668	2565	1352246400
5229	2351	1352246400
5423	3934	1352246400
5805	3593	1352246400
5828	5092	1352246400
5853	1293	1352246400
6268	5432	1352246400
6359	6180	1352246400
6359	6333	1352246400
6989	6722	1352246400
7191	3398	1352246400
7191	3744	1352246400
7775	5915	1352246400
8002	5560	1352246400
8061	6055	1352246400
8078	2245	1352246400
9652	4972	1352246400
9652	5068	1352246400
10615	2992	1352246400
10945	6299	1352246400
11669	2992	1352246400
11669	4425	1352246400
12162	491	1352246400
12557	2703	1352246400
12776	5602	1352246400
12942	6115	1352246400
13685	6657	1352246400
14024	6091	1352246400
14200	5650	1352246400
14513	6092	1352246400
15221	5068	1352246400
15509	1015	1352246400
15872	2069	1352246400
15874	1203	1352246400
15884	1986	1352246400
15884	2879	1352246400
16383	3201	1352246400
16383	4917	1352246400
16562	2415	1352246400
16686	6435	1352246400
16954	4975	1352246400
16954	5113	1352246400
17636	6092	1352246400
17813	2749	1352246400
18727	5154	1352246400
18727	5397	1352246400
18727	6354	1352246400
19070	3976	1352246400
19368	872	1352246400
20770	3439	1352246400
21186	1668	1352246400
21636	5874	1352246400
21734	1864	1352246400
21734	3071	1352246400
21802	6092	1352246400
21966	4715	1352246400
22252	1864	1352246400
22718	6150	1352246400
23223	1880	1352246400
23465	3779	1352246400
23623	5972	1352246400
24714	4897	1352246400
24714	5693	1352246400
24802	3147	1352246400
24802	4333	1352246400
25354	2872	1352246400
25650	1894	1352246400
27765	5602	1352246400
27765	6179	1352246400
27800	2609	1352246400
59	938	1352332800
421	1959	1352332800
566	3779	1352332800
566	3794	1352332800
918	5444	1352332800
922	5975	1352332800
1097	5945	1352332800
1743	5210	1352332800
1772	4147	1352332800
1772	5006	1352332800
2898	5833	1352332800
3502	3533	1352332800
3511	3309	1352332800
3544	5798	1352332800
3544	5799	1352332800
3677	4975	1352332800
3677	5068	1352332800
3677	5347	1352332800
3723	1938	1352332800
3723	1986	1352332800
3723	4513	1352332800
4176	3892	1352332800
4205	2179	1352332800
4210	5916	1352332800
4210	6062	1352332800
4386	2371	1352332800
4408	6593	1352332800
4856	5126	1352332800
4889	6270	1352332800
4942	6657	1352332800
5005	5320	1352332800
5327	4220	1352332800
5539	5361	1352332800
6218	2984	1352332800
7526	4432	1352332800
7965	5562	1352332800
8509	1582	1352332800
8636	5921	1352332800
8685	2791	1352332800
9850	4709	1352332800
9942	1671	1352332800
10014	3070	1352332800
10552	4305	1352332800
11572	3044	1352332800
12668	1208	1352332800
12776	4254	1352332800
12776	6076	1352332800
13163	1584	1352332800
13274	5374	1352332800
13529	3813	1352332800
13883	750	1352332800
13883	3917	1352332800
14455	5976	1352332800
15650	4735	1352332800
15943	4933	1352332800
16079	2181	1352332800
16130	5695	1352332800
16130	6120	1352332800
16285	5916	1352332800
16614	2545	1352332800
16922	5874	1352332800
17497	1557	1352332800
17497	4435	1352332800
17624	4974	1352332800
17728	5976	1352332800
17924	1404	1352332800
17940	3295	1352332800
18082	5338	1352332800
18692	2638	1352332800
19056	6870	1352332800
19604	6521	1352332800
20017	5143	1352332800
