user_id	item_id	timestamp
250	191	878091869
470	952	879178884
479	489	879460844
322	603	887314417
86	683	879570974
457	168	882395018
642	734	886569960
120	405	889490580
939	274	880261334
280	111	891700983
115	317	881171137
846	382	883948989
806	231	882390614
929	474	879640126
500	619	883865341
296	237	884196785
328	281	885048930
450	659	882374217
232	48	888549879
593	739	875672970
546	5	885141411
566	12	881649802
399	24	882341239
295	159	879518107
935	255	884472247
90	177	891384516
177	210	880130990
916	203	880844157
280	181	891701248
919	23	875373074
796	147	893048410
343	474	876406677
707	45	886286926
851	527	891961663
488	245	891292897
198	218	884209412
280	265	891700588
308	692	887738469
301	11	882076291
280	728	891701614
698	499	886366515
85	281	879452971
234	462	892079840
886	3	876032330
793	685	875104718
887	187	881381610
735	475	876698570
833	240	875035624
479	500	879461255
738	200	875350086
160	150	876767440
886	824	876033413
325	47	891478712
334	1010	891545108
315	48	879799457
740	328	879522814
238	111	883576603
149	305	883512658
903	210	891033541
541	102	883874778
429	481	882386237
298	333	884126600
103	118	880420002
790	173	885156046
854	203	882813933
374	203	880937735
693	289	889167919
906	696	879435758
654	294	887863127
883	1591	891695570
456	175	881372946
886	65	876031870
661	496	876015530
407	433	875117053
90	699	891385298
503	503	880472250
751	210	889133106
160	1134	876768828
606	79	880927127
423	300	891394874
513	121	885062602
938	257	891356350
387	399	886482969
94	746	891721716
566	182	881649428
727	197	883710271
7	238	891351814
758	235	881978274
194	88	879549394
6	64	883600597
331	175	877196235
145	7	875270429
537	644	886031438
862	60	879305143
787	751	888979235
256	403	882164603
389	715	880614012
303	514	879466667
318	24	884495132
44	307	878340940
471	82	889827822
825	871	880932283
453	55	877554301
436	581	887772060
491	493	891185129
5	230	875636070
173	259	877557239
663	696	889492877
727	271	883708149
18	215	880130930
280	790	891702013
144	297	888104150
5	109	875635350
533	528	879438999
627	530	879531195
734	164	891025524
7	173	891351002
555	252	879962551
758	269	880672230
512	258	888578768
385	523	879441454
62	228	879374607
886	268	876031109
450	1425	882471737
60	420	883327113
664	89	878092649
840	152	891204160
505	164	889334189
880	47	880174730
722	696	891281570
348	25	886523521
748	182	879454630
542	319	886532950
168	931	884288329
437	755	880143450
768	100	883835026
330	77	876547220
871	326	888192971
76	582	882607444
868	187	877107284
117	258	880126022
59	709	888204997
92	583	875907134
95	627	880572288
92	89	875652981
379	83	880525002
450	650	882376446
461	258	885355735
1	202	875072442
18	193	880131358
643	780	891449442
457	82	882397494
292	288	877560833
117	886	880124413
407	69	875042569
429	482	882384683
896	1194	887158604
630	595	885667660
85	28	879829301
281	333	881200457
533	107	879773606
541	121	883871695
379	181	880525368
561	513	885807345
701	297	891447197
347	17	881654635
828	52	891037639
899	202	884122419
344	762	884900391
622	553	882670929
545	566	879899438
151	702	879524849
592	343	882607476
378	5	880332609
292	491	881105318
224	553	888104393
270	551	876956264
897	172	879990466
410	690	888627138
891	285	891638757
247	58	893081396
758	1052	882055497
78	412	879634223
561	205	885807393
180	631	877544373
642	418	885606581
620	237	889987123
452	194	885816440
893	121	874830313
97	191	884239472
889	1065	880180817
420	124	891356891
164	934	889402547
495	90	888635637
348	476	886523735
425	447	878738854
264	283	886122952
87	281	879876074
473	20	878157568
298	197	884183236
387	1538	886481151
860	310	880914645
201	315	884111029
330	277	876544690
524	79	884634818
85	99	880838306
170	245	884103758
587	332	892871171
296	855	884197352
221	250	875244633
293	856	888905686
409	211	881108829
511	294	890005011
833	55	875038807
65	427	879216734
625	181	891262633
428	242	885943651
650	527	891383229
727	684	883710948
899	1016	884120149
400	304	885676490
749	298	879788916
87	318	879877627
786	187	882843112
335	678	891567251
347	1016	881652730
833	443	875124348
655	803	888474358
380	176	885481179
167	1306	892738385
320	238	884751672
493	180	884130793
569	100	879793784
312	684	891698664
59	54	888205921
848	207	887043265
551	527	892777123
543	170	874863269
87	4	879876524
66	825	883602268
630	820	885667391
519	348	883250148
924	134	885457827
676	300	892685403
542	588	886533562
823	404	878438484
894	1080	882404507
606	250	878143047
458	514	886397504
7	450	892132425
682	876	888521290
804	290	879443795
749	659	878847611
684	732	878761717
524	480	884634911
10	162	877892210
457	69	882396659
399	223	882343012
316	427	880853704
15	936	879455889
749	25	878846697
145	218	877343121
743	879	881277656
59	285	888202941
137	195	881433689
694	385	875730082
116	313	886978155
90	705	891384147
85	641	879454952
250	988	878089182
540	269	882156584
393	265	887746301
659	479	891383412
379	157	880961600
399	576	882350563
6	136	883600842
298	946	884182868
178	926	882824671
851	11	875731441
474	1009	887915722
905	258	884982806
326	234	879875797
126	302	887853469
326	94	879877304
336	237	877759598
276	404	874792870
59	702	888205463
648	90	884882271
267	2	878972463
378	468	880055396
697	271	882621460
695	989	888806056
144	196	888105743
59	182	888204877
622	550	882670929
479	328	879459611
49	154	888068715
751	380	889298548
217	222	889069944
244	833	880607878
531	300	887048862
496	480	876065289
776	318	891628632
28	480	881957002
186	322	879022927
10	692	877889261
119	288	886175150
876	531	879428481
26	685	891371676
276	692	874791960
425	272	890346317
782	689	891498720
781	232	879634318
450	708	882397049
170	876	886190449
327	144	887820293
893	1218	874830338
538	199	877364067
807	826	893082505
417	444	880952691
711	393	879994778
144	508	888104150
634	118	875729106
450	433	882469061
943	1228	888640275
548	717	891416050
380	582	885478583
256	227	882164603
916	192	880844552
365	476	891304278
758	576	882055054
7	423	891351509
59	133	888204349
335	340	891566808
23	528	874786974
392	510	891038979
775	348	891032804
890	23	882403221
465	588	883531380
749	823	878850060
359	121	886453373
72	70	880036691
654	265	887864330
788	188	880870083
157	508	886890712
370	269	879434206
284	690	885329468
514	274	876067433
474	192	887924571
497	95	879309993
75	114	884051893
840	654	891204160
423	286	891394632
163	28	891220019
54	340	890608225
335	305	891566861
303	1014	879544588
474	427	887923924
907	125	880159259
435	33	884132672
845	310	885409493
523	575	883702800
221	386	875246662
645	664	892054402
85	735	879454905
727	181	883708750
892	768	886609977
593	393	886194041
624	14	879792623
795	62	883254564
829	198	884736647
524	98	884634615
249	248	879571695
301	237	882074291
831	96	891354668
561	530	885807547
541	66	883865929
640	184	889235992
234	749	891033772
234	165	892079040
545	384	879900863
851	895	886534529
666	11	880314453
551	282	892777092
504	133	887832593
893	1	874827725
68	237	876974133
291	84	874868327
100	270	891375016
222	413	881061213
318	357	884496069
646	258	888528417
625	95	891953755
617	1187	883788900
406	286	879445250
250	588	878091736
534	129	877807718
566	673	881649775
666	479	880139642
268	238	875310352
288	544	886892241
263	423	891299630
501	25	883347773
548	1073	891044411
184	317	889909426
489	1025	891366652
232	132	888549721
189	97	893277579
763	505	878919206
824	991	877021121
595	275	886921166
921	603	884673868
332	1218	887939171
43	97	883955293
297	204	875239422
490	987	875428702
499	887	882995826
178	1197	882824055
62	1133	879376332
648	473	882211965
303	1142	879544659
187	214	879465632
939	717	880261784
645	656	892053241
373	842	877098343
409	1346	881168711
882	203	879867508
291	475	874805699
716	414	879797152
843	448	879443297
517	283	892660728
738	153	875350223
934	69	891193013
340	196	884990861
115	100	881171982
189	1115	893264270
16	629	877720437
7	444	891354288
188	281	875074772
312	813	891698516
123	242	879809053
815	99	878694665
324	1	880575412
294	1047	877820240
40	300	889041523
392	173	891039050
574	242	891278860
308	156	887738057
838	143	887067631
43	496	883955605
151	89	879524491
794	275	891034792
378	419	880332643
496	133	876066567
655	340	888984325
739	69	886959069
930	116	879535392
474	175	887925497
293	210	888905665
102	511	888801407
416	699	893212895
805	629	881704553
416	140	886317030
334	427	891545821
732	690	882589626
389	780	880614316
770	333	875971612
56	449	892679308
280	68	891701066
722	151	891281020
58	98	884304747
360	197	880355888
92	25	875640072
664	469	876524474
314	939	877888060
412	340	879716637
91	230	891439560
354	1065	891217512
605	357	879426180
343	712	876406391
286	931	876522340
392	303	891037437
409	98	881107817
119	472	874775406
436	392	887769079
324	127	880575658
56	28	892678669
535	178	879618925
286	408	875806800
417	231	879648798
14	204	879119651
934	1135	891196117
269	276	891446193
558	744	879436027
126	751	887853568
932	496	891250169
184	181	889907426
41	69	890687145
184	164	889911434
222	237	877563437
634	748	875729217
805	153	881704063
221	288	875244232
417	51	879648526
825	147	880756643
130	717	874953928
234	417	892336119
807	420	892979368
885	662	885714362
833	1019	875039039
889	60	880181275
291	631	874871479
743	301	881277357
501	410	883348207
648	1271	884882234
359	273	886453325
901	230	877131087
715	1016	875962049
324	50	880575618
234	582	892334883
1	14	874965706
892	195	886607710
291	67	875086308
220	298	881198966
916	960	880844861
795	640	883251200
661	194	876016667
895	1	879437950
541	62	883871644
554	222	876231802
592	985	882608698
334	86	891548295
11	227	891905896
587	888	892871563
825	491	881101782
321	211	879440109
315	25	879821120
527	156	879456334
239	276	889179506
827	347	892157356
346	809	874951029
639	604	891240520
741	255	891458098
697	286	882621486
151	659	879524974
44	191	878347234
754	237	879451805
379	448	880741811
844	222	877381629
387	31	886483330
603	180	891956946
398	435	875717106
595	289	886920602
109	385	880577961
880	367	880174730
158	450	880134815
533	132	879191220
647	22	876534131
264	504	886122577
896	161	887159302
751	95	889134419
399	566	882344871
623	435	891035112
276	64	874787441
907	1048	880159404
829	475	891990718
574	288	891279174
347	357	881653774
526	343	885682264
387	447	886481687
781	181	879634318
611	262	891636223
91	328	891438245
450	1119	882374332
918	213	891988054
130	761	876251650
559	204	891035708
30	751	884310551
49	813	888068686
786	132	882842946
796	132	892662222
877	662	882677936
766	465	891310281
168	1278	884287560
561	45	885808716
648	105	882212560
394	313	883304657
527	197	879455740
840	71	891209572
18	82	880131236
543	810	877547004
650	272	891381546
822	358	891037112
620	268	889986452
326	233	879876941
328	12	885045528
108	275	879879739
234	617	892078741
650	657	891372339
294	1012	877819792
705	38	883428258
442	746	883388354
798	709	875914860
19	153	885412840
70	197	884149469
810	342	890083580
366	217	888857990
223	864	891550094
348	294	886522658
907	366	885862156
716	588	879795606
496	217	876073320
882	4	879868118
551	183	892776824
527	1149	879456637
23	175	874785526
896	566	887159805
682	258	888516814
13	33	882397581
727	2	883711874
409	632	881107902
665	378	884294237
437	658	880141335
48	654	879434792
889	866	880177407
782	936	891500110
1	75	878543238
334	50	891544867
709	578	879848645
211	596	879460294
699	1057	880696553
175	50	877107138
326	448	879877349
109	748	880562908
784	327	891387315
489	890	891447990
881	82	876538286
299	954	889503503
248	181	884535374
738	197	875353869
293	425	888905923
305	428	886323902
381	1098	892696045
300	1012	875650329
409	618	881107011
833	488	878078229
897	180	879991007
398	591	875652876
142	186	888640430
227	294	879035431
102	625	883748418
291	155	875087371
92	504	875653050
743	744	881277892
654	121	887863757
936	1375	886832596
503	12	879454675
499	486	885599598
706	1	880997324
18	214	880132078
606	942	880926700
629	275	880117565
860	220	885145702
823	160	878438232
255	872	883215723
258	310	885700778
773	462	888538776
181	121	878962623
710	173	882063685
405	397	885548094
342	382	875320623
659	660	891384798
10	85	877892438
16	15	877722001
802	379	875985976
676	520	892686758
70	751	884063601
15	744	879455789
880	1468	880242139
417	544	879646661
118	558	875385228
731	487	886184682
655	1651	891913500
465	180	883530015
618	71	891309041
664	603	876526518
686	187	879545481
653	230	890181186
62	196	879374015
646	1313	888529180
686	170	879547043
506	46	874874802
130	423	875216978
416	181	893213019
746	566	885075367
293	638	888906168
663	1048	889492562
85	160	879454075
542	88	886532727
533	489	879438961
132	523	891278996
846	178	883947630
899	367	884122450
20	148	879668713
393	22	887745973
234	277	892334680
102	316	889362833
722	111	891281077
405	658	885545516
567	525	882425901
861	213	881274759
1	23	875072895
22	153	878886423
514	715	876067592
90	709	891383752
99	246	888469392
280	1047	891701897
501	1067	883348011
577	708	880475067
466	7	890284819
284	310	885328991
796	578	893048562
406	1170	880131851
654	69	887864641
880	1244	880167411
634	1142	877018347
270	257	876954223
592	847	882607986
7	653	891351161
538	208	877107085
94	401	891722678
216	64	881432544
387	1129	886480623
305	478	886323275
682	211	888522311
932	1454	891251985
406	164	882480748
561	608	885809119
13	498	882139901
286	95	877531407
190	989	891033327
921	24	879380097
104	257	888465582
472	62	875981876
345	461	884992175
253	1404	891628651
57	222	883698581
578	300	887229386
804	739	879444805
59	77	888206254
254	588	886473701
766	630	891310772
363	591	891499437
618	713	891307224
291	56	874834701
216	1101	880235473
881	322	879051511
208	204	883108360
499	117	885599246
276	479	874836703
152	871	884018842
663	123	889492562
535	483	879618742
721	881	877137359
500	735	883873941
429	199	882386006
291	940	875086608
267	50	878974783
535	300	879617199
437	1075	881002374
318	1044	884496985
234	287	891228196
38	627	892431586
429	496	882384603
795	826	880560736
398	87	875716709
606	63	880927666
862	168	879304526
64	181	889737420
560	183	879975586
457	56	882396868
70	298	884064134
914	313	887121969
716	611	879795496
721	294	877137447
561	1010	885809781
276	942	889174904
829	855	881698934
535	64	879617531
389	69	880087345
738	230	875351530
493	890	884130074
367	145	876690077
92	515	875640800
524	4	884636498
93	235	888705939
286	658	877533543
536	172	882359539
345	639	884993139
883	96	891696864
297	28	875239913
682	79	888520705
758	26	881977108
6	500	883601277
344	559	884901351
342	699	875319808
933	151	874853977
543	95	874865728
35	333	875459017
474	487	887923972
44	133	878347569
69	298	882072998
781	50	879634362
768	70	888798611
548	271	891043509
521	174	884478721
453	202	877553999
423	678	891395020
846	31	883948571
32	257	883717537
848	82	887039164
396	829	884646648
474	317	887925187
707	744	880060261
256	986	882164059
342	508	874984810
26	458	891352941
684	435	878761717
435	380	884133026
544	292	884795470
712	385	874729778
539	496	879787985
679	588	884487825
472	239	875982398
435	443	884132777
227	475	879035252
896	317	887159069
892	133	886609149
311	239	884365284
282	300	879949438
92	846	886443471
312	188	891698793
452	659	875266415
270	56	876955976
109	22	880572950
894	278	880416419
848	606	887038441
286	413	877531226
87	196	879877681
782	332	891498139
491	1281	891186806
566	856	881650690
800	289	887646980
95	121	879194114
665	125	884291340
246	117	884921767
208	739	883108873
273	319	891292846
50	823	877052784
1	33	878542699
145	17	875272132
805	123	881695723
479	470	889125718
705	576	883428128
295	402	879518820
561	302	885806797
666	129	880313270
622	586	882671916
394	73	881058929
429	505	882384821
904	709	879735499
780	510	891363904
608	1009	880406032
24	729	875323475
825	243	884642187
263	69	891298914
328	1478	885049275
63	508	875747752
156	192	888185735
389	211	880087415
897	633	879991007
236	181	890115933
46	328	883611430
269	708	891448323
676	294	892685591
184	517	889909409
313	73	891015012
326	172	879875431
854	173	882813537
113	246	875076872
397	853	885350045
78	289	879633567
919	879	875920627
405	624	885548836
864	234	888887658
308	73	887738972
654	54	887864941
177	200	880130951
13	229	882397650
174	139	886515591
327	718	887745494
643	273	891445287
491	285	891185919
804	209	879442538
497	175	878759745
398	125	875719764
804	68	879445975
347	69	881653687
830	588	891561474
13	679	882397650
887	122	881379239
638	153	876695819
372	672	876869512
276	563	874977334
152	157	882476486
804	429	879445037
299	432	877880612
145	282	875270570
328	228	885046976
345	405	884991285
427	874	879701326
87	403	879875996
141	118	884585274
339	163	891035324
313	531	891014524
619	27	885954159
408	294	889680045
447	218	878856052
537	15	886030051
12	82	879959610
541	465	883874716
650	732	891371061
151	9	879524199
7	300	891350703
704	100	891397491
397	705	885350045
453	721	888205696
671	925	883949781
506	1014	880908472
337	227	875185319
312	631	891699599
343	1211	876406677
184	515	889907599
629	333	880116722
896	219	887160500
385	92	879443217
459	832	879563758
886	467	876032577
303	845	879485221
167	318	892738307
716	218	879796766
645	367	892055039
421	427	892241735
504	409	889550757
232	172	888549412
664	169	878092569
705	471	883427339
416	392	893213444
616	299	891224801
268	71	875309486
49	231	888069579
152	283	880148616
719	293	883982002
230	609	880485311
407	181	875045027
880	109	880167114
279	153	891209077
318	197	884496030
894	702	882404768
783	346	884326424
412	193	879717549
717	246	884715146
654	496	887864230
567	1022	882426350
82	11	878769992
456	547	881371660
748	208	879454522
670	135	877974549
246	1039	884921227
625	408	891997054
452	196	875275763
804	151	879442412
877	52	882677507
379	712	880741832
714	1	892776123
551	470	892783711
504	4	887839260
84	879	883449530
714	15	892777197
435	412	884134677
936	1315	886833191
276	591	874786632
524	715	884636182
916	188	880844789
303	147	879467816
536	746	882359838
455	31	879111937
615	306	879447556
209	251	883417810
881	625	876538465
782	1251	891500028
583	195	879384404
500	82	883874290
49	919	888066133
198	367	884209379
92	46	875653867
659	159	891386540
567	47	882426696
158	472	880132659
257	269	879029516
119	829	874775406
184	805	889912232
487	1	883443504
854	846	882813453
537	960	886031540
456	720	881375515
43	216	875981128
63	283	875747401
707	419	886285968
851	238	875731330
125	163	879454956
537	504	886030652
271	44	885849357
109	559	880579709
119	455	874774719
554	87	876550654
585	855	891284184
408	312	889680073
896	98	887158359
303	419	879467328
270	145	876956419
504	526	887838624
244	20	880604758
135	234	879857797
923	825	880387525
296	50	884196469
235	174	889654971
62	699	879375022
455	281	879110281
58	124	884304483
664	450	876526604
408	347	889679761
22	168	878886517
23	59	874785526
387	50	886480108
119	25	886177013
717	307	884642133
828	340	891033756
234	510	892079840
622	780	882671574
587	691	892871031
95	111	879194012
561	1039	885807612
208	66	883108477
655	700	887523200
275	62	876198328
7	683	891350703
716	432	879795269
122	191	879270128
883	354	891692000
268	33	875310645
279	1052	890451408
731	648	886183515
109	82	880572680
381	961	892696616
7	670	891353254
250	95	878090499
311	378	884366363
494	204	879541298
201	318	884111269
487	11	883445495
18	65	880130333
896	705	887158768
416	294	876696739
758	310	880672402
48	136	879434689
622	99	882592383
443	286	883504521
837	845	875722392
903	582	891033564
773	1097	888538590
936	251	886832134
486	713	879874902
617	582	883789294
941	273	875049038
440	198	891577843
152	301	880147407
796	194	892662826
891	1197	891638734
267	12	878971659
551	228	892783212
842	258	891217835
666	23	880139467
1	56	875072716
408	319	889679947
851	1016	891961664
395	1	883765062
301	420	882077285
587	539	892871437
28	672	881961728
378	285	880044312
200	117	876042268
913	200	880825443
900	100	877832904
1	216	876892701
694	1455	875727061
185	258	883526267
334	899	891547348
650	1215	891381850
207	642	875991116
577	111	880470604
16	606	877721071
610	187	888703213
796	566	893048343
248	235	884536150
128	501	879968921
303	721	879484194
943	239	888639867
262	200	879794918
376	663	879434750
5	372	875636230
935	148	884472892
294	50	877819353
536	387	882363919
78	476	879633767
270	98	876955868
780	186	891363651
293	588	888906748
90	650	891384516
311	125	884963179
549	405	881672556
900	294	877832113
311	581	884366137
588	162	890026339
749	380	878849586
532	95	893118711
263	526	891298854
468	143	875288197
675	286	889488431
405	135	885545333
48	215	879434751
70	230	884064269
735	301	876697610
177	100	880130600
665	931	884291810
248	114	884534901
699	532	878882410
29	269	882820897
208	517	883108398
423	471	891395626
648	179	884368442
429	527	882387757
286	1051	876522261
869	515	884493279
401	185	891033523
542	1	886532534
290	172	880474141
747	32	888639890
313	488	891013496
567	293	882427250
878	736	880868035
880	250	880167521
655	272	888474138
472	191	875980283
798	1284	875637744
291	1109	874834768
567	705	882426105
593	468	886193438
883	748	891692168
295	218	879966498
350	98	882347832
276	74	884286759
661	170	888300680
347	50	881652456
634	127	877018347
487	97	883446600
109	237	880571770
866	321	891221302
887	1283	881378896
709	97	879846784
374	742	880393331
280	200	891702544
675	509	889489465
162	55	877636713
187	23	879465631
212	317	879303638
588	1508	890029795
187	52	879465683
645	28	892053310
171	272	891034835
76	772	875498117
288	173	886373474
885	239	885713609
295	89	879519555
279	410	890780547
643	23	891447835
271	12	885848314
882	230	879867508
543	1555	874863155
295	386	879519308
608	69	880405702
402	137	876266701
7	50	891351042
50	1008	877052805
864	394	888890432
343	581	876405820
397	95	885349999
339	566	891034717
497	248	879309673
273	303	891293048
699	333	893140662
363	307	891493795
70	1035	884066399
880	473	880167132
823	709	878438095
450	712	882470642
821	483	874793517
826	210	885690526
339	67	891035147
773	196	888540467
484	172	891195298
406	428	879446684
232	286	880062259
188	50	875072741
1	172	874965478
201	896	884110766
308	199	887737760
345	248	884994083
567	246	882426508
653	508	886052198
588	91	890026656
6	268	883268406
123	435	879809943
605	118	879429729
27	508	891542987
314	215	877888722
854	111	882812906
66	50	883601236
292	535	881105031
222	92	878182632
90	42	891384885
334	510	891628832
727	73	883713048
419	174	879435628
535	604	879617663
901	498	877131990
85	237	879452769
94	265	891721889
262	655	879793938
521	566	885254925
417	16	879646692
195	507	875436627
453	421	888203015
401	276	891032433
618	23	891306990
381	693	892697280
741	651	891018507
487	282	883442105
385	954	879446235
450	432	882377861
758	13	881977205
882	756	879863457
334	248	891544997
846	86	883949290
479	137	889125448
634	240	877018033
496	469	876065962
875	963	876465275
693	523	875482448
174	293	890168505
329	657	891656391
532	310	888634802
321	7	879438793
128	204	879967478
559	196	891033805
270	928	876956137
345	762	884991285
645	506	892055072
343	42	876404647
630	866	885667148
561	1119	885810144
504	1041	887910694
84	756	883452765
666	525	880139467
682	673	888517049
354	558	891217082
717	742	884642427
92	49	875907416
943	9	875501960
815	435	878694269
222	1011	881061049
504	1444	887911133
458	32	886395963
232	181	880062330
249	407	879640618
561	23	885807888
320	586	884749412
422	250	875130100
393	944	889728712
927	288	879199250
234	147	892335372
117	410	886021458
379	391	880525698
892	663	886609330
119	473	874775647
130	946	875801830
712	243	874956228
807	449	893082893
688	302	884153425
804	118	879443900
916	286	880843062
890	194	882402774
521	241	885254006
804	515	879441000
395	257	883765386
407	100	875042905
741	210	891455353
43	950	883956417
815	96	878693871
911	209	892839784
705	69	883518834
722	100	891280894
135	939	879857797
416	239	893212730
458	293	886396767
130	255	874953794
655	650	887427009
233	623	876374602
130	69	875216718
26	286	891347400
350	89	882347465
473	14	878157242
660	434	891200430
426	496	879442841
916	650	880844711
369	751	889428097
903	187	891033754
883	10	892557605
586	250	884057661
128	478	879966840
435	394	884132873
707	631	886286844
104	302	888441877
488	187	891293863
537	512	886031438
343	950	876403121
514	83	875462568
893	410	874828649
646	272	888528483
354	607	891218208
889	1022	880176667
867	181	880078050
60	199	883326339
347	85	881654880
118	22	875385136
864	52	888888861
327	216	887818991
233	313	891920842
242	268	879741340
402	111	876267041
650	578	891381661
315	56	879821037
347	1012	881652590
416	1091	892441516
580	866	884125856
542	396	886533112
796	403	893048410
690	742	881179878
536	724	882359988
347	202	881654211
894	509	882404278
276	227	880913800
417	576	879649410
671	27	884036050
480	183	891208651
607	19	883879613
125	66	879455184
234	168	892079434
694	429	875726759
52	657	882922833
651	269	880126096
684	98	878759970
677	307	885191227
15	924	879456204
326	144	879876114
218	56	881288574
550	313	883425610
292	48	881105318
373	529	877105901
194	239	879522917
513	257	885062519
665	117	884290575
130	29	878537558
178	302	892239796
371	42	880435397
293	185	888905840
274	98	878946536
676	181	892686164
43	946	883955247
637	544	882903914
125	209	879455241
94	188	885870665
608	340	880402982
897	646	879994113
102	70	888803537
474	83	887925977
152	51	882476486
207	660	877847100
299	733	888855244
655	265	887477314
864	97	888887216
561	724	885808867
800	223	887646979
655	234	888474713
651	301	880126632
291	774	874867852
907	409	880159151
389	204	879991017
437	1599	880142614
829	13	881086933
345	1008	884991267
128	223	879966839
269	1438	891448522
151	378	879528520
715	85	875964300
43	54	883956494
293	85	888906927
10	200	877889261
892	969	886608380
468	251	875280180
305	203	886323839
487	318	883528237
235	692	889655595
194	410	879541042
407	147	887833034
682	276	888517097
174	98	886452583
811	300	886377373
518	280	876824218
738	216	875352679
43	278	884029259
880	273	880166770
741	69	891018550
313	427	891014029
898	358	888294739
226	236	883889844
878	15	880872273
733	924	879536523
295	450	879519438
299	473	877878561
215	204	891436129
319	880	889816332
543	1159	875665787
13	215	882140588
793	240	875104565
296	462	884197330
450	467	882374332
95	137	879192404
504	186	887840637
47	327	879440360
60	222	883327441
96	216	884403095
833	640	875123986
591	237	891039974
417	1247	880953033
3	343	889237122
291	405	874805984
43	50	875975211
624	298	879792378
406	559	879792974
253	117	891628535
890	205	882405473
382	23	875946978
653	226	878867346
195	877	887567629
201	767	884114505
20	87	879669746
727	928	883709802
737	127	884315175
454	12	881960114
455	1086	879109692
299	47	877881508
343	69	876405735
70	101	884150753
642	771	885607115
853	334	879364744
334	169	891546348
451	325	879012721
571	357	883355063
787	898	888979182
151	213	879524849
779	7	875993165
756	96	874828640
131	126	883681514
846	431	883947590
877	307	882676190
791	300	879447977
393	742	887744517
541	622	883874804
137	172	881433719
751	173	889134393
250	943	878091870
520	294	885170330
551	825	892784049
406	624	879793112
634	410	877017872
43	211	883955785
528	427	886813104
932	177	891250609
99	1079	885679504
839	244	875751958
308	182	887737194
254	228	886472609
54	245	880929738
312	1050	891698832
537	942	886031913
537	93	886030077
543	191	874863035
737	160	884314881
318	356	884496671
654	71	887864610
810	294	879895233
763	607	878917850
919	937	875920627
201	156	884111830
648	1110	884881621
385	512	880958750
437	443	880142851
846	524	883947819
348	472	886523758
216	396	880245260
825	825	881187129
380	89	885478583
853	688	879365169
434	369	886724972
739	498	886958939
158	172	880134398
426	663	879444604
880	1095	880175503
907	402	880160037
454	162	888267315
465	56	883531110
732	243	882589879
534	823	877807973
324	301	880575108
934	411	891190377
361	228	879441285
916	582	880844728
303	501	879484981
522	128	876961133
292	197	881105246
7	378	891353011
106	25	881451016
493	210	884131620
897	568	879992216
226	508	883889984
642	796	885605909
34	242	888601628
838	419	887066989
882	174	879864697
870	658	875679992
26	111	891371437
653	1012	878854852
332	7	887916547
506	514	874873287
389	285	879916076
119	199	874781994
130	234	875216932
144	165	888105993
457	1119	882398308
519	346	885929222
588	941	890026513
771	258	880659323
303	956	879466421
590	19	879438735
301	405	882074727
401	515	891032367
210	173	887730264
285	191	890595859
276	401	874792094
358	1159	891269617
938	546	891356532
222	48	878181592
39	300	891400280
533	403	879439341
862	105	879303346
385	525	879444685
894	277	880416341
892	480	886607844
13	360	882140926
183	356	891466447
169	213	891359354
725	288	876103725
825	746	881101782
934	65	891192914
748	732	879454749
352	181	884289693
901	117	877127196
854	1134	882812787
399	395	882350733
76	1007	875312109
592	763	882608531
630	546	885667056
194	12	879520916
387	55	886479649
314	151	877886522
7	603	891350757
92	135	875652981
435	603	884131118
291	798	874871655
710	89	882063736
409	135	881107860
299	241	889502640
747	194	888639222
405	603	885548578
434	220	886724873
44	588	878347742
625	265	892054198
896	310	887157208
642	463	885602232
393	290	887745322
409	528	881107281
488	1050	891294568
852	825	891037586
411	770	892845634
528	310	888520371
269	922	891457067
185	1020	883524172
72	443	880037418
271	180	885849087
860	216	885990901
524	484	884634646
493	273	884131717
269	81	891448323
634	274	876170992
919	277	875288805
416	1300	886315494
70	625	884151316
780	474	891363723
276	239	874791194
90	193	891383752
167	126	892738141
624	1016	879793582
311	627	884366067
504	623	887910433
589	682	883352494
145	412	888398492
201	150	884139983
325	1523	891478504
518	117	876823804
844	121	877382055
574	319	891279236
52	427	882922833
215	421	891435704
281	301	881200643
144	144	888105254
795	144	881265483
332	550	887939092
899	423	884121214
73	173	888625292
938	678	891356282
639	509	891239271
498	1422	881961877
181	328	878961227
291	101	875087198
207	69	877878342
666	517	880139563
577	56	880474934
561	578	885810575
62	1018	879375606
271	482	885848519
321	531	879440294
793	129	875104067
393	1249	889731329
886	196	876031365
454	114	881960330
847	198	878940161
807	699	892528515
716	387	879797391
907	42	880159957
291	17	874834850
193	715	890860076
363	805	891497205
83	281	880307072
602	538	888638048
537	42	886030622
495	1119	888634784
311	71	884364845
751	227	889298892
541	584	883874646
69	9	882126086
184	371	889909840
880	234	880241327
551	1267	892783906
419	181	879435807
137	257	881433048
846	772	883949421
463	270	889936535
374	291	885107905
795	546	880559275
276	291	874791169
892	168	886607778
727	380	883712397
835	143	891033819
435	473	884133544
724	328	883757727
303	433	879467985
465	705	883531444
189	742	893264270
927	820	879177403
291	946	875086887
573	127	885843596
214	50	891543114
671	720	884036050
718	685	883349301
24	508	875323833
152	692	880149963
345	216	884901701
397	156	885350381
833	980	875035800
293	56	888905550
471	140	889827918
632	97	879458856
676	193	892686606
41	56	890687472
58	7	884304656
613	279	891227410
271	614	885848373
403	1	879785974
896	1119	887160040
592	919	882608061
313	514	891013887
64	650	889740225
238	546	883576574
